,type,Name,year,director,address,lat,lon,borough,complaints.count.freq,Style_Sec,Mat_Prim,Use_Orig,nbhd,imdb,TEL,URL,system
166,landmarks,RODRIGUEZ RAYMOND,1925,,35-22 88 STREET,40.751592,-73.878971,Queens,1,neo-Georgian,Brick,Residential,,,,,NA
167,landmarks,OWNER / AGENT,1931,,632 11 STREET,40.663714,-73.978514,Brooklyn,1,Neoclassical,Stone,"Residential, multi-family",,,,,NA
168,landmarks,CONG BETH ELOHIM,1931,,177 8 AVENUE,40.670905,-73.974157,Brooklyn,1,Art Deco,Cast Stone,"Religious, synagogue",,,,,NA
169,landmarks,"G & L ROYALTY, INC.",1920,,67 2 AVENUE,40.726316,-73.989754,Manhattan,1,neo-Grec alterations,Brick,Residential,,,,,NA
170,landmarks,BROADWAY 922 ENTERPRI,1925,,922 BROADWAY,40.739974,-73.989542,Manhattan,1,Second Empire,Brick,Residential,,,,,NA
171,landmarks,"DITTMAN, CHRISTINA",1910,,310 PARK PLACE,40.67645,-73.967625,Brooklyn,1,Romanesque Revival,Brownstone,Residential,,,,,NA
172,landmarks,100 WEST 88 STREET HD,1910,,570 COLUMBUS AVENUE,40.787556,-73.971407,Manhattan,1,Romanesque,Brick,"Residential, multi-family",,,,,NA
173,landmarks,SADEK WAHBA,1899,,1217 PARK AVENUE,40.785664,-73.952796,Manhattan,1,Queen Anne,Brownstone,Residential,,,,,NA
174,landmarks,"HAFFNER, BRIAN",1901,,203 LEFFERTS AVENUE,40.662118,-73.954761,Brooklyn,1,French Renaissance,Brick,"Residential, multi-family",,,,,NA
175,landmarks,"RUBIN, ROBERT",1901,,39-26 213 STREET,40.764795,-73.772605,Queens,1,Colonial Revival,Wood Frame,"Residential, single family",,,,,NA
176,landmarks,"T & J 2006,  LLC",1910,,101 WEST 86 STREET,40.78656,-73.972324,Manhattan,1,Renaissance Revival,Brick,"Residential, multi-family",,,,,NA
177,landmarks,"SABATINI, CHRISTOPHER",1899,,22 CLIFTON PLACE,40.687686,-73.963773,Brooklyn,1,neo-Grec,Brownstone,Residential,,,,,NA
178,landmarks,EPSTEIN JEROME,1935,,34-13 87 STREET,40.753608,-73.880267,Queens,1,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
179,landmarks,LINDA MCCUTCHEON LIVI,1920,,579 5 STREET,40.667565,-73.975935,Brooklyn,1,Tudor,Not determined,Residential,,,,,NA
180,landmarks,CHRISTINA HSIAO,1899,,150 WEST 11 STREET,40.735978,-73.999711,Manhattan,1,Italianate,Brick,Residential,,,,,NA
181,landmarks,"ANGELLINO, ANNIE",1900,,165 WEST 87 STREET,40.787897,-73.973403,Manhattan,1,Renaissance Revival,Stone,Residential,,,,,NA
182,landmarks,"RODEHAU, FLORENCE M",1920,,301 38 ROAD,40.772663,-73.74689,Queens,1,Colonial Revival Cottage,Wood Frame,"Residential, single-family",,,,,NA
183,landmarks,ALI MOIED,1935,,34-46 83 STREET,40.752517,-73.883878,Queens,1,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
184,landmarks,54 WEST 89TH STREET R,1900,,54 WEST 89 STREET,40.788039,-73.969886,Manhattan,1,Queen Anne,Stone,Residential,,,,,NA
185,landmarks,GALT GROUP HOLDINGS L,1920,,127 EAST 71 STREET,40.770026,-73.963356,Manhattan,1,Italianate (original),Brick,Residential,,,,,NA
186,landmarks,"SANDS, JESSICA NANCY",1920,,107 PARK PLACE,40.678354,-73.97485,Brooklyn,1,French,Brownstone,Residential,,,,,NA
187,landmarks,1282 STREET LLC,1905,,12 EAST 82 STREET,40.778658,-73.961636,Manhattan,1,Georgian,Red Brick,"Residential, single-family",,,,,NA
188,landmarks,"NORTON, GRAHAM",1901,,6 SNIFFEN COURT,40.747166,-73.977898,Manhattan,1,Vernacular,Brick,"Transportation, stable",,,,,NA
189,landmarks,"HALL, MARK J",1899,,586 11 STREET,40.664203,-73.979519,Brooklyn,1,Romanesque Revival,Brownstone,Residential,,,,,NA
190,landmarks,"STALLBAUMER, DAVID",1900,,347 WEST 84 STREET,40.788025,-73.979882,Manhattan,1,neo-Grec,Brownstone,Residential,,,,,NA
191,landmarks,NEWTOWN JETS LLC,1910,,266 CLERMONT AVENUE,40.690065,-73.970255,Brooklyn,1,Greek Revival,Wood Frame,Residential,,,,,NA
192,landmarks,LCC REALTY CORP,1960,,198 8 AVENUE,40.670414,-73.975343,Brooklyn,1,Romanesque Revival,Limestone,Residential,,,,,NA
193,landmarks,WASHINGTON HOTEL CORP,1905,,400 WASHINGTON AVENUE,40.687047,-73.965598,Brooklyn,1,Romanesque Revival,Brick,Residential,,,,,NA
194,landmarks,CHANTEL FIELDS,1901,,751 KELLY STREET,40.817123,-73.899116,The Bronx,1,Romanesque Revival (late),Roman Brick,"Residential, multi-family",,,,,NA
195,landmarks,NCM HOLDINGS LLC,1900,,1681 AMSTERDAM AVENUE,40.824031,-73.948476,Manhattan,1,Flemish,Light Brick,"Mixed-use, commercial & residential",,,,,NA
196,landmarks,"370 BROADWAY, LLC",1915,,370 BROADWAY,40.717733,-74.003279,Manhattan,1,Queen Anne,Masonry,"Commercial, store and lofts",,,,,NA
197,landmarks,ERNEST A LOGAN,1915,,974 ST JOHNS PLACE,40.6714,-73.94606,Brooklyn,1,Arts & Crafts,Brick,"Residential, multi-family",,,,,NA
198,landmarks,MDK590 VANDERBILT AVE,1931,,590 VANDERBILT AVENUE,40.678844,-73.968446,Brooklyn,1,Renaissance Revival,Brick,"Residential, multi-family",,,,,NA
199,landmarks,GUBERNICK  MARTIN,1899,,131 EAST 65 STREET,40.76614,-73.965791,Manhattan,1,Italianate (original),Stucco,Residential,,,,,NA
200,landmarks,"JONES, JEFFREY MASON",1901,,56 MIDWOOD STREET,40.6596,-73.958749,Brooklyn,1,neo-Renaissance,Roman Brick,Residential,,,,,NA
201,landmarks,"JOSIAH MACY,JR.ETC.",1910,,44 EAST 64 STREET,40.766533,-73.968719,Manhattan,1,Queen Anne,Brownstone,Residential,,,,,NA
202,landmarks,46 WEST 76TH STREET L,1910,,46 WEST 76 STREET,40.779361,-73.975407,Manhattan,1,neo-Italian Renaissance,Brownstone,Residential,,,,,NA
203,landmarks,SIENA REALTY INC,1899,,15 WEST 10 STREET,40.733779,-73.996291,Manhattan,1,Italianate,Brick,Residential,,,,,NA
204,landmarks,LUMMEL LYNNE,1900,,338 WEST 71 STREET,40.77944,-73.985748,Manhattan,1,Romanesque Revival,Rock-faced Masonry,Residential,,,,,NA
205,landmarks,WOLMAN DEREK,1901,,605 3 STREET,40.668791,-73.974979,Brooklyn,1,neo-Renaissance,Gray Brick,Residential,,,,,NA
206,landmarks,JOSE MARTINEZ,1930,,34-38 85 STREET,40.753067,-73.882083,Queens,1,neo-Georgian,Red Brick,Residential,,,,,NA
207,landmarks,"MALONE, WARREN",1900,,30 WEST 85 STREET,40.785028,-73.970844,Manhattan,1,Queen Anne,Brownstone,Residential,,,,,NA
208,landmarks,H LUKSIK,1901,,28 PROSPECT PARK WEST,40.670545,-73.9719,Brooklyn,1,Romanesque Revival,Indiana Limestone,"Residential, single-family",,,,,NA
209,landmarks,"CALLEN, ROBINSON TR",1920,,103 WEST 69 STREET,40.775624,-73.980521,Manhattan,1,Romanesque Revival,Brownstone,Residential,,,,,NA
210,landmarks,"ASSADOUR O. TAVITIAN,",1910,,4 EAST 79 STREET,40.77686,-73.963414,Manhattan,1,neo-ltalian Renaissance,Limestone Ashlar,"Residential, single-family",,,,,NA
211,landmarks,RANDOLPH POYER,1899,,398 STUYVESANT AVENUE,40.681062,-73.931692,Brooklyn,1,Romanesque Revival,Brownstone,Residential,,,,,NA
212,landmarks,"GONZALO, MARIA",1930,,29 RUTLAND ROAD,40.658865,-73.959297,Brooklyn,1,Picturesque,Red Brick,Residential,,,,,NA
213,landmarks,21 WEST 86 LLC,1927,,21 WEST 86 STREET,40.785838,-73.970606,Manhattan,1,Romanesque,Brick,"Residential, multi-family",,,,,NA
214,landmarks,"JARTEC, LLC",1900,,41 WEST 88 STREET,40.787122,-73.969616,Manhattan,1,Romanesque,Brownstone,Residential,,,,,NA
215,landmarks,"COL,",1910,,489 COLUMBUS AVENUE,40.784875,-73.97334,Manhattan,1,neo-Grec,Brick,"Residential, multi-family",,,,,NA
216,landmarks,42 E 75TH ST OWNERS C,1910,,42 EAST 75 STREET,40.773523,-73.963535,Manhattan,1,neo-Gothic,Stucco,Residential,,,,,NA
217,landmarks,"LUSTIG, ESTHER",1901,,831 EAST 17 STREET,40.630322,-73.960424,Brooklyn,1,Colonial Revival,Wood Frame,"Residential, single-family",,,,,NA
218,landmarks,OKUMURA YURI,1910,,165 WEST 85 STREET,40.786539,-73.974393,Manhattan,1,Romanesque,Brick,Residential,,,,,NA
219,landmarks,19 E 62 STREET CORP,1900,,19 EAST 62 STREET,40.765664,-73.970481,Manhattan,1,neo-Grec,Brick,Residential,,,,,NA
220,landmarks,"KEENAN, ANNE",1899,,124 UNDERHILL AVENUE,40.676787,-73.966086,Brooklyn,1,Renaissance Revival,Brownstone,Residential,,,,,NA
221,landmarks,G & M LUCAS,1910,,112 WEST 87 STREET,40.787438,-73.972356,Manhattan,1,Romanesque,Stone,Residential,,,,,NA
222,landmarks,NINETY SIXTY LLC,1900,,317 WEST 77 STREET,40.78323,-73.982592,Manhattan,1,English Renaissance Revival,Rock-faced Brownstone,Residential,,,,,NA
223,landmarks,"PREUDHOMME, PATRICK",1901,,151 LEFFERTS AVENUE,40.662039,-73.955979,Brooklyn,1,French Renaissance,Brick,"Residential, multi-family",,,,,NA
224,landmarks,WINDERMERE PROPERTIES,1900,,869 9 AVENUE,40.76809,-73.986148,Manhattan,1,High Victorian Gothic,Red Brick,"Residential, multi family",,,,,NA
225,landmarks,"MILLER, GABRIELLA",1930,,35-21 87 STREET,40.751527,-73.879888,Queens,1,neo-Georgian,Red Brick,Residential,,,,,NA
226,landmarks,BRUSCO PARKWAY EASTAS,1910,,24 WEST 75 STREET,40.778532,-73.975418,Manhattan,1,Queen Anne,Brownstone,Residential,,,,,NA
227,landmarks,"9 WEST 73RD STREET, L",1900,,9 WEST 73 STREET,40.777039,-73.975769,Manhattan,1,neo-Georgian,Red Brick,Residential,,,,,NA
228,landmarks,224 CENTRE REALTY LLC,1915,,165 GRAND STREET,40.719556,-73.998698,Manhattan,1,Queen Anne,Brownstone,"Institutional, private club",,,,,NA
229,landmarks,GRIFFITH ASQUITH D,1910,,280 DECATUR STREET,40.681535,-73.932603,Brooklyn,1,Renaissance Revival,Stone,Residential,,,,,NA
230,landmarks,91 MACON STREET LLC,1900,,91 MACON STREET,40.681331,-73.947562,Brooklyn,1,Renaissance Revival,Stone,Residential,,,,,NA
231,landmarks,C/O SL GREEN REALTY C,1910,,762 MADISON AVENUE,40.767686,-73.968437,Manhattan,1,neo-Grec,Brownstone,Residential,,,,,NA
232,landmarks,YS SINGLE FAMILY LLC,1920,,914 PRESIDENT STREET,40.672447,-73.972364,Brooklyn,1,neo-Grec,Brownstone,Residential,,,,,NA
233,landmarks,BIG BEND 53W88 NY LLC,1900,,53 WEST 88 STREET,40.787226,-73.969858,Manhattan,1,Romanesque,Brownstone,Residential,,,,,NA
234,landmarks,"MUNROE, JOSEPHINE",1899,,118 PARK PLACE,40.6782,-73.974504,Brooklyn,1,French,Brownstone,Residential,,,,,NA
235,landmarks,"6368 REALTY, LLC",1907,,63 WEST 68 STREET,40.774474,-73.979738,Manhattan,1,Queen Anne,Brownstone,Residential,,,,,NA
236,landmarks,"AKIYA, NATHALIE",1935,,34-22 84 STREET,40.75315,-73.883047,Queens,1,neo-Tudor,Brick,Residential,,,,,NA
237,landmarks,"PLATT, JANE",1831,,124 WILLOW STREET,40.697241,-73.995889,Brooklyn,1,Eclectic-Flemish,Brick,Residential,,,,,NA
238,landmarks,"MEZA, CESAR H.",1935,,34-18 88 STREET,40.753615,-73.879339,Queens,1,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
239,landmarks,SALVATORE PARDO,1931,,369 PARK PLACE,40.675999,-73.965387,Brooklyn,1,Renaissance Revival,Brownstone,Residential,,,,,NA
240,landmarks,MARSHALL GERALD M,1900,,45 WEST 88 STREET,40.787158,-73.969695,Manhattan,1,Romanesque,Brownstone,Residential,,,,,NA
241,landmarks,"MILLNER, GIEL",1920,,331 GREENWICH STREET,40.71779,-74.010599,Manhattan,1,Utilitarian,Cast Iron,Residential,,,,,NA
242,landmarks,YOSHIZUMI CORP,1999,,163 PROSPECT PARK WEST,40.663316,-73.97793,Brooklyn,1,Classical,Not determined,"Residential, multi-family",,,,,NA
243,landmarks,14 WEST 11 TEN CORP,1900,,14 WEST 11 STREET,40.73435,-73.995822,Manhattan,1,Federal,Brick,Residential,,,,,NA
244,landmarks,"RUPPERT, LLC",1930,,23 BEEKMAN PLACE,40.753476,-73.964679,Manhattan,1,Second-generation Modernist,Rusticated Stone,"Residential, single family",,,,,NA
245,landmarks,"PATTERSON, CHRISTIAN",1935,,34-36 88 STREET,40.753239,-73.879271,Queens,1,neo-Georgian,Red Brick,Residential,,,,,NA
246,landmarks,7 EAST 78 STREET CORP,1920,,7 EAST 78 STREET,40.776125,-73.963757,Manhattan,1,Italian Renaissance,Limestone,"Residential, single-family",,,,,NA
247,landmarks,"CHARLES H.C. GERARD,",1901,,27 EAST 73 STREET,40.772662,-73.96538,Manhattan,1,neo-Grec,Brownstone,Residential,,,,,NA
248,landmarks,35321  HOLDINGS  LLC,1910,,353 WEST 21 STREET,40.74464,-74.000895,Manhattan,1,Italianate,Brick,Residential,,,,,NA
249,landmarks,"SHABAKA, NUBIAA K",1901,,928 ST MARKS AVENUE,40.674719,-73.941295,Brooklyn,1,Romanesque Revival,Blonde Brick,Residential,,,,,NA
250,landmarks,"CESBRON, JEAN JACQUES",1899,,436 WEST 162 STREET,40.835381,-73.938945,Manhattan,1,Classical,Rough-faced Stone,Residential,,,,,NA
251,landmarks,CALLIOPE REALTY ASSOC,1920,,84 WOOSTER STREET,40.723956,-74.000714,Manhattan,1,Classical,Brick,"Commercial, mercantile exchange",,,,,NA
252,landmarks,"VICTOIR, NICOLAS BENO",1901,,326A PRESIDENT STREET,40.680434,-73.993243,Brooklyn,1,neo-Grec,Brownstone,Residential,,,,,NA
253,landmarks,ANGEL & YVETTE PABON,1910,,994 OCEAN AVENUE,40.638295,-73.958784,Brooklyn,1,Bungalow,Wood Frame,"Residential, single-family",,,,,NA
254,landmarks,WILENSKY MARK,1920,,51 HUDSON AVENUE,40.703423,-73.981072,Brooklyn,1,Italianate,Wood Frame,"Mixed-use, commercial & residential",,,,,NA
255,landmarks,"GREEN, MILDRED A",1901,,14 HAMILTON TERRACE,40.822246,-73.946899,Manhattan,1,Classical,Limestone,Residential,,,,,NA
256,landmarks,PETER J KUHL,1930,,34-31 84 STREET,40.752941,-73.882986,Queens,1,neo-Georgian,Red Brick,Residential,,,,,NA
257,landmarks,874 LEXINGTON AVE COR,1900,,874 LEXINGTON AVENUE,40.766211,-73.965289,Manhattan,1,Italianate (original),Stucco,"Residential, multi-family",,,,,NA
258,landmarks,"LITTLETON, ROBERT",1901,,25 PROSPECT PARK WEST,40.670835,-73.971666,Brooklyn,1,Classical,Roman Brick,Residential,,,,,NA
259,landmarks,"GONZALEZ, JULIO",1935,,34-38 88 STREET,40.753198,-73.879264,Queens,1,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
260,landmarks,WEST 70TH ST ASSC,1910,,57 WEST 70 STREET,40.775574,-73.978463,Manhattan,1,Queen Anne,Brick,Residential,,,,,NA
261,landmarks,"48 WEST 76TH STREET,",1901,,48 WEST 76 STREET,40.779378,-73.975451,Manhattan,1,neo-Italian Renaissance,Brownstone,Residential,,,,,NA
262,landmarks,YOSHIZUMI CORP,1999,,163 PROSPECT PARK WEST,40.663316,-73.97793,Brooklyn,1,Classical,Not determined,"Residential, multi-family",,,,,NA
263,landmarks,OLYMPICGOLD LLC,1930,,647 5 AVENUE,40.759503,-73.976483,Manhattan,1,French Louis XV,Stone,"Residential, single family",,,,,NA
264,landmarks,"64 WEST 10TH STREET,",1900,,64 WEST 10 STREET,40.73424,-73.997438,Manhattan,1,Greek Revival (original),Not determined,Residential,,,,,NA
265,landmarks,BRIDGET I BENJAMIN,1899,,388 VANDERBILT AVENUE,40.685626,-73.968346,Brooklyn,1,neo-Grec,Brownstone,Residential,,,,,NA
266,landmarks,8 FULTON CORP,1915,,8 OLD FULTON STREET,40.702969,-73.994666,Brooklyn,1,British 19th century Commercial,Brick,"Commercial, offices",,,,,NA
267,landmarks,"145 WEST 78TH STREET,",1900,,145 WEST 78 STREET,40.781835,-73.977302,Manhattan,1,Romanesque Revival,Stone,Residential,,,,,NA
268,landmarks,NEW YORK AIKIKAI LTD,1920,,140 WEST 18 STREET,40.740375,-73.996261,Manhattan,1,Rundbogenstil,Brick,"Transportation, stable",,,,,NA
269,landmarks,MKFH LLC,1900,,55 MERCER STREET,40.72187,-74.000934,Manhattan,1,French Second Empire,Cast Iron,"Commercial, stores",,,,,NA
270,landmarks,WILLIAM P FALLON,1935,,34-42 88 STREET,40.753116,-73.87925,Queens,1,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
271,landmarks,WEST 70TH ST TENANTS,1910,,105 WEST 70 STREET,40.776283,-73.980138,Manhattan,1,Renaissance Revival,Brownstone,Residential,,,,,NA
272,landmarks,"STEPHENSON, MICHELE",1900,,254 ADELPHI STREET,40.690235,-73.97129,Brooklyn,1,Italianate,Wood Frame,Residential,,,,,NA
273,landmarks,86 88 OWNRS CORP,1909,,86 PROSPECT PARK WEST,40.667455,-73.974482,Brooklyn,1,neo-Federal,Red Brick,"Residential, multi-family",,,,,NA
274,landmarks,342 WEST END AVENUE L,1900,,342 WEST END AVENUE,40.782533,-73.982476,Manhattan,1,Renaissance Revival,Brownstone,Residential,,,,,NA
275,landmarks,SILVERSHORE PROPERTIE,1840,,56 PIERREPONT STREET,40.695712,-73.994915,Brooklyn,1,Eclectic-Diverse (Eastlake),Brick,Residential,,,,,NA
276,landmarks,"ALEXANDER, PHILLIP",1901,,130 HANCOCK STREET,40.682422,-73.950936,Brooklyn,1,Egyptian Revival,Brownstone,Residential,,,,,NA
277,landmarks,ELAINE J SCHWARTZ,1910,,55 WEST 94 STREET,40.791126,-73.967411,Manhattan,1,Romanesque Revival,Brownstone,Residential,,,,,NA
278,landmarks,MIA TERRA REALTY CORP,1930,,14 WEST 90 STREET,40.788184,-73.968246,Manhattan,1,Northern Renaissance,Brownstone,Residential,,,,,NA
279,landmarks,DOMINICAN SISTERS/ETC,1910,,279 ALEXANDER AVENUE,40.810865,-73.924561,The Bronx,1,Queen Anne,Brick,Residential,,,,,NA
280,landmarks,WEST 70TH ST TENANTS,1900,,107 WEST 70 STREET,40.776296,-73.980171,Manhattan,1,Renaissance Revival,Brownstone,Residential,,,,,NA
281,landmarks,1145 NOMAD PARTNERS L,1925,,1145 BROADWAY,40.744022,-73.988979,Manhattan,1,Italianate,Brick,Residential,,,,,NA
282,landmarks,"LEWIN, ROBERT J",1901,,614 2 STREET,40.669442,-73.974619,Brooklyn,1,Neoclassical,Brownstone,Residential,,,,,NA
283,landmarks,134-136 EAST 74TH STR,1901,,134 EAST 74 STREET,40.771911,-73.961676,Manhattan,1,Italianate (original),Not determined,Residential,,,,,NA
284,landmarks,38 MONTGOMERY PL CORP,1928,,38 MONTGOMERY PLACE,40.671187,-73.972985,Brooklyn,1,Queen Anne,Orange Brick,Residential,,,,,NA
285,landmarks,"CALDERON, MARIA",1930,,35-29 87 STREET,40.75142,-73.879867,Queens,1,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
286,landmarks,ST PHILIPS EPISCOPAL,1899,,270 DECATUR STREET,40.681502,-73.932874,Brooklyn,1,Renaissance Revival,Stone,Residential,,,,,NA
287,landmarks,PARK PLACE RESIDENCE,1915,,218 PARK PLACE,40.677088,-73.970668,Brooklyn,1,neo-Grec,Brownstone,Residential,,,,,NA
288,landmarks,EMEL REALTY CORP,1910,,49 WEST 75 STREET,40.778766,-73.975924,Manhattan,1,Romanesque Revival,Brownstone,Residential,,,,,NA
289,landmarks,"HUANG, PAUL",1920,,36 EAST 74 STREET,40.772936,-73.964109,Manhattan,1,Italianate (original),Brick,Residential,,,,,NA
290,landmarks,MOTHERS OF THE HELPLE,1900,,430 WEST 20 STREET,40.745049,-74.003732,Manhattan,1,Italianate,Brick,Residential,,,,,NA
291,landmarks,GARFIELD LESLIE J,1910,,30 EAST 74 STREET,40.772974,-73.964196,Manhattan,1,neo-Medeival Gothic,Brick,Residential,,,,,NA
292,landmarks,35 71 OWNERS CORP,1900,,35 WEST 71 STREET,40.776214,-73.97804,Manhattan,1,neo-Grec,Brownstone,Residential,,,,,NA
293,landmarks,2840 ATLANTIC HOLDING,1914,,2840 ATLANTIC AVENUE,40.676789,-73.889346,Brooklyn,1,Abstract Classicism,Brick,"Industrial, dairy",,,,,NA
294,landmarks,JUDSON MEMORIAL CHURC,1900,,55 WASHINGTON SQUARE S,40.7304,-73.998319,Manhattan,1,Renaissance,Yellow Brick,"Religious, church",,,,,NA
295,landmarks,"BONFILS-ROBERTS, MARJ",1899,,592 11 STREET,40.66414,-73.979389,Brooklyn,1,Romanesque Revival,Brownstone,Residential,,,,,NA
296,landmarks,"ALSADIR, NUAR",1899,,288 VANDERBILT AVENUE,40.688711,-73.968965,Brooklyn,1,Queen Anne,Brick,Residential,,,,,NA
297,landmarks,SAMUELS ROY A,1903,,863 STERLING PLACE,40.672505,-73.949649,Brooklyn,1,Renaissance Revival,Stone,"Residential, multi-family",,,,,NA
298,landmarks,CHAN HING CHUNG,1930,,35-22 87 STREET,40.751522,-73.879906,Queens,1,neo-Tudor,Brick,"Outbuilding, garage",,,,,NA
299,landmarks,"LATHAM, JANINE SARAH",1899,,351 ADELPHI STREET,40.686909,-73.970606,Brooklyn,1,Greek Revival,Brownstone,Residential,,,,,NA
300,landmarks,GRIFFITH LOIS,1899,,291 CUMBERLAND STREET,40.686873,-73.972568,Brooklyn,1,neo-Renaissance,Yellow Brick,Residential,,,,,NA
301,landmarks,BRUSCO WEST 78TH STRE,1920,,371 AMSTERDAM AVENUE,40.78226,-73.978963,Manhattan,1,Queen Anne,Brick,"Mixed-use, commercial & residential",,,,,NA
302,landmarks,"WEST 73 ST,",1910,,36 WEST 73 STREET,40.777671,-73.977311,Manhattan,1,Romanesque,Brownstone,Residential,,,,,NA
303,landmarks,5-7 1/2 JANE STREET,1926,,5 JANE STREET,40.738141,-74.002479,Manhattan,1,neo-Grec,Brick,"Residential, multi-family",,,,,NA
304,landmarks,TIBERIUS CHONSIK KIM,1935,,34-34 83 STREET,40.752799,-73.883932,Queens,1,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
305,landmarks,FRANKLIN CONDO,1920,,158 FRANKLIN STREET,40.719254,-74.008146,Manhattan,1,Queen Anne,Cast Iron,"Commercial, store and lofts",,,,,NA
306,landmarks,A & L MANAGEMENT ASSO,1910,,169 WEST 80 STREET,40.783575,-73.977197,Manhattan,1,Romanesque Revival,Brick,"Residential, multi-family",,,,,NA
307,landmarks,EDWINA R WALTERS,1899,,511 MACON STREET,40.683227,-73.931073,Brooklyn,1,Queen Anne,Brownstone,Residential,,,,,NA
308,landmarks,321 SIXTH AVENUE PART,1920,,317 AVENUE OF THE AMER,40.730927,-74.001501,Manhattan,1,Italianate,Brick,Residential,,,,,NA
309,landmarks,"ALEXANDER 285, LLC",1899,,285 ALEXANDER AVENUE,40.810983,-73.924474,The Bronx,1,Queen Anne,Brick,Residential,,,,,NA
310,landmarks,72 WEST 88TH ST HDFC,1900,,72 WEST 88 STREET,40.787377,-73.970262,Manhattan,1,Renaissance Revival,Brick,"Residential, multi-family",,,,,NA
311,landmarks,TSARNAS BARBARA,1899,,164 HOYT STREET,40.685375,-73.988624,Brooklyn,1,neo-Grec,Brick,Residential,,,,,NA
312,landmarks,SBROCCO HENRY,1899,,162 HOYT STREET,40.685424,-73.988592,Brooklyn,1,neo-Grec,Brick,Residential,,,,,NA
313,landmarks,70TH STREET CASA LLC,1901,,116 EAST 70 STREET,40.769458,-73.963999,Manhattan,1,Anglo-Italianate (original),Masonry,Residential,,,,,NA
314,landmarks,JAMES DOOLING,1900,,120 WEST 81 STREET,40.783594,-73.975373,Manhattan,1,Romanesque Revival,Brick,Residential,,,,,NA
315,landmarks,MEI HUA JIANG,1920,,14 RICHMOND ROAD,40.779451,-73.75336,Queens,1,Tudor Revival,Wood Frame,"Residential, single-family",,,,,NA
316,landmarks,BUTTERCUP MANAGEMENTC,1900,,131 WEST 70 STREET,40.776458,-73.980557,Manhattan,1,neo-Grec,Brownstone,Residential,,,,,NA
317,landmarks,GAGEN JOSEPH,1900,,53 WEST 94 STREET,40.791096,-73.967339,Manhattan,1,Romanesque Revival,Brownstone,Residential,,,,,NA
318,landmarks,80 COLUMBUS OWNERS CO,1890,,123 WEST 80 STREET,40.782971,-73.975763,Manhattan,1,Romanesque Revival,Brownstone,Residential,,,,,NA
319,landmarks,FERNANDEZ LUCIA,1930,,34-34 85 STREET,40.753116,-73.882094,Queens,1,neo-Georgian,Red Brick,"Outbuilding, garage",,,,,NA
320,landmarks,COLVIN GIBB,1905,,207 GREENE AVENUE,40.68697,-73.963654,Brooklyn,1,neo-Grec,Brownstone,Residential,,,,,NA
321,landmarks,MONA SEHGAL,1930,,35-43 87 STREET,40.751231,-73.879834,Queens,1,neo-Georgian,Red Brick,Residential,,,,,NA
322,landmarks,"G.E.M.S. REALTY, LLC.",1910,,315 WEST 77 STREET,40.783222,-73.982566,Manhattan,1,English Renaissance Revival,Rock-faced Brownstone,Residential,,,,,NA
323,landmarks,10 EAST 67TH STREET L,1920,,10 EAST 67 STREET,40.769004,-73.968754,Manhattan,1,Queen Anne (original),Limestone,Residential,,,,,NA
324,landmarks,OLGA MORA,1910,,15 WEST 74 STREET,40.777841,-73.9757,Manhattan,1,neo-Grec,Brick,Residential,,,,,NA
325,landmarks,"DELFINO, MARIANNA",1921,,291 7 AVENUE,40.667961,-73.980675,Brooklyn,1,Queen Anne,Brownstone,"Residential, multi-family",,,,,NA
326,landmarks,"CUTHILL, ROBERT B",1920,,27 MONTGOMERY PLACE,40.671316,-73.973208,Brooklyn,1,Renaissance,Yellow Brick,Residential,,,,,NA
327,landmarks,"SUN, DAVID",1899,,54 HAMILTON TERRACE,40.822938,-73.946407,Manhattan,1,Renaissance,Limestone,Residential,,,,,NA
328,landmarks,CASA OAXACA L.L.C.,1915,,29 BANK STREET,40.736958,-74.002955,Manhattan,1,Italianate,Brick,Residential,,,,,NA
329,landmarks,PARKS AND RECREATION,2013,,3 WASHINGTON SQUARE N,40.730883,-73.997593,Manhattan,1,Eclectic,Stone,"Civic, monument",,,,,NA
330,landmarks,66-68 WEST 82ND STREE,1900,,66 WEST 82 STREET,40.783437,-73.972979,Manhattan,1,Romanesque Revival,Brownstone,Residential,,,,,NA
331,landmarks,21 BANK STREET LLC,1910,,21 BANK STREET,40.73699,-74.002724,Manhattan,1,Medieval,Brick,Residential,,,,,NA
332,landmarks,STERAM REALTY CORP,1910,,33 WEST 76 STREET,40.779265,-73.975136,Manhattan,1,Queen Anne,Rock-faced Stone,Residential,,,,,NA
333,landmarks,WILLIAM P FALLON,1935,,34-42 88 STREET,40.753116,-73.87925,Queens,1,neo-Georgian,Red Brick,Residential,,,,,NA
334,landmarks,290 W12 LLC,1965,,290 WEST 12 STREET,40.737537,-74.004193,Manhattan,1,Eclectic (original),Brick,"Residential, multi-family",,,,,NA
335,landmarks,"SMITH, SANFORD L",1899,,166 WEST 88 STREET,40.788528,-73.972995,Manhattan,1,Romanesque,Brownstone,Residential,,,,,NA
